policy,scenario,kind,cmd_vx,direction,initial_roll_deg,fallen,peak_roll_deg,peak_roll_after_025_deg,recovery_time_s,symmetric_reentry_time_s,reverse_overshoot_deg,steady_vx,steady_vy_abs,action_max,action_element_over_095_ratio,action_cycle_over_095_ratio,torque_abs_max,settled_diagonal_height_error,settled_contact_mismatch_ratio,min_height
/home/nszb/gym/mujoko/models/fanfan_symmetric_transition_5530.onnx,roll_-3_vx0.12,roll,0.12,-1,-3.0,0,3.0611135551989364,3.0611135551989364,0.06,0.48,2.0808214314314166,0.07641211756299046,0.032413456433240444,0.9301705956459045,0.0,0.0,8.378315260643603,0.006214790707517151,0.15,0.2809701302072414
/home/nszb/gym/mujoko/models/fanfan_symmetric_transition_5530.onnx,roll_+3_vx0.12,roll,0.12,1,3.0,0,3.0156872866244364,2.1976247975813403,0.06,0.06,1.9675833310448068,0.07587388899024759,0.03301943337830792,0.9301828742027283,0.0,0.0,8.082929391389253,0.006335345731527302,0.155,0.28096583504688816
/home/nszb/gym/mujoko/models/fanfan_symmetric_transition_5530.onnx,roll_-5_vx0.12,roll,0.12,-1,-5.0,0,4.9486167284213955,3.619693065615707,0.06,0.48,2.0909390847956377,0.07613690983731371,0.032349711229035245,0.9296002984046936,0.0,0.0,8.403076985902558,0.006235882586313879,0.15,0.2804799663615371
/home/nszb/gym/mujoko/models/fanfan_symmetric_transition_5530.onnx,roll_+5_vx0.12,roll,0.12,1,5.0,0,4.962576551441046,2.5266650047242734,0.3,0.26,2.0395416122915653,0.07634868859022476,0.032472198675528814,0.9303760528564453,0.0,0.0,8.55277159075742,0.006217908582849208,0.15,0.28144545127009496
/home/nszb/gym/mujoko/models/fanfan_symmetric_transition_5530.onnx,roll_-8_vx0.12,roll,0.12,-1,-8.0,0,7.910701228623907,3.9542891952960515,0.1,0.48,2.1497427304014503,0.07403051367980491,0.035066368109168224,0.9295803904533386,0.0,0.0,8.490013306275866,0.006768973324150962,0.17,0.27972930053861256
/home/nszb/gym/mujoko/models/fanfan_symmetric_transition_5530.onnx,roll_+8_vx0.12,roll,0.12,1,8.0,0,7.923902437441718,3.4268859389609934,0.3,0.28,2.135390150961983,0.0746017111963659,0.03441434516008856,0.9301941394805908,0.0,0.0,8.377431503545012,0.006632198369849842,0.17,0.2816873811060148
/home/nszb/gym/mujoko/models/fanfan_symmetric_transition_5530.onnx,push_-1_vx0.12,push,0.12,-1,-0.0,0,2.6111918018999796,2.6111918018999796,0.06000000000000005,0.06000000000000005,2.56938637484588,0.08213526905012485,0.04934091920306754,0.9473989605903625,0.0,0.0,8.247663041501431,0.005506041412632881,0.135,0.2807567810702234
/home/nszb/gym/mujoko/models/fanfan_symmetric_transition_5530.onnx,push_+1_vx0.12,push,0.12,1,0.0,0,2.6794579423308615,2.6794579423308615,0.06000000000000005,0.06000000000000005,2.6794579423308615,0.08133428405395902,0.05122327367580557,0.9280723333358765,0.0,0.0,8.247663041501431,0.005795211406694997,0.115,0.2807567810702234
/home/nszb/gym/mujoko/models/fanfan_symmetric_transition_5530.onnx,roll_-3_vx0.20,roll,0.2,-1,-3.0,0,2.987759511286841,2.859667311583643,0.06,0.06,2.58488249699728,0.14724746296765884,0.02678545295312449,0.9306462407112122,0.0,0.0,8.362520248275622,0.004008266399053013,0.1275,0.28043909433053366
/home/nszb/gym/mujoko/models/fanfan_symmetric_transition_5530.onnx,roll_+3_vx0.20,roll,0.2,1,3.0,0,3.011516835841387,2.334409650054789,0.06,0.06,2.2933214387193335,0.15850458149965654,0.049520602779162634,0.8964413404464722,0.0,0.0,8.254425114664265,0.0064803846967348465,0.1325,0.280752590096478
/home/nszb/gym/mujoko/models/fanfan_symmetric_transition_5530.onnx,roll_-5_vx0.20,roll,0.2,-1,-5.0,0,4.941352630768013,3.4820543040222387,0.06,0.46,2.241200530605568,0.1472409983064463,0.026797104954020254,0.9297568798065186,0.0,0.0,8.532588350914695,0.004009486261250531,0.1275,0.279796835123769
/home/nszb/gym/mujoko/models/fanfan_symmetric_transition_5530.onnx,roll_+5_vx0.20,roll,0.2,1,5.0,0,4.953626470030676,1.8199626524274197,0.08,0.06,1.7542901847311756,0.1464590624587279,0.028401760217689684,0.9318397045135498,0.0,0.0,9.212192230443474,0.004215384682362412,0.1275,0.28123213764536364
/home/nszb/gym/mujoko/models/fanfan_symmetric_transition_5530.onnx,roll_-8_vx0.20,roll,0.2,-1,-8.0,0,7.90276256055375,4.186166452480931,0.1,0.48,1.7605889091159586,0.14725009594222777,0.026782326000453032,0.9296200275421143,0.0,0.0,8.47897116437863,0.004008153292688159,0.1275,0.2796613820161972
/home/nszb/gym/mujoko/models/fanfan_symmetric_transition_5530.onnx,roll_+8_vx0.20,roll,0.2,1,8.0,0,7.914438741292944,2.5732847006068726,0.3,0.26,1.51138150446204,0.14797724066824597,0.02489964284021403,0.9295338988304138,0.0,0.0,8.737711714277316,0.0038172528937737483,0.1475,0.28082330793981264
/home/nszb/gym/mujoko/models/fanfan_symmetric_transition_5530.onnx,push_-1_vx0.20,push,0.2,-1,-0.0,0,2.31332977296727,2.31332977296727,0.06000000000000005,0.06000000000000005,2.312339877893275,0.15856839787435878,0.049939392223315046,0.9512073397636414,0.0002777777777777778,0.0033333333333333335,8.653257175276329,0.006520864632149567,0.14,0.2805568529965616
/home/nszb/gym/mujoko/models/fanfan_symmetric_transition_5530.onnx,push_+1_vx0.20,push,0.2,1,0.0,0,2.2381420263890472,2.2381420263890472,0.06000000000000005,0.06000000000000005,2.116077603889771,0.15851741811103873,0.04865157417421649,0.9289893507957458,0.0,0.0,8.653257175276329,0.0063314569664412665,0.125,0.2805568529965616
/home/nszb/gym/mujoko/models/fanfan_symmetric_transition_5530.onnx,roll_-3_vx0.35,roll,0.35,-1,-3.0,0,3.208359355651461,2.499516743283479,0.26,0.26,3.208359355651461,0.2694570177943216,0.06157226474931094,0.9350441694259644,0.0,0.0,8.58651406518935,0.008358705816616512,0.135,0.27713466918684126
/home/nszb/gym/mujoko/models/fanfan_symmetric_transition_5530.onnx,roll_+3_vx0.35,roll,0.35,1,3.0,0,3.0135708253429416,2.549473204656443,0.26,0.06,2.549473204656443,0.27013870398381357,0.06262180042668368,0.907447099685669,0.0,0.0,8.32466494414116,0.008439740955374418,0.1225,0.2791155457522874
/home/nszb/gym/mujoko/models/fanfan_symmetric_transition_5530.onnx,roll_-5_vx0.35,roll,0.35,-1,-5.0,0,4.918905607364353,2.7585389142780063,0.26,0.24,2.934215743029694,0.26874732072995405,0.06226784458964959,0.9346495866775513,0.0,0.0,8.49335186734506,0.00844334693217354,0.1275,0.2767342384813554
/home/nszb/gym/mujoko/models/fanfan_symmetric_transition_5530.onnx,roll_+5_vx0.35,roll,0.35,1,5.0,0,4.949862290250127,2.52028439218042,0.08,0.06,2.52028439218042,0.2701045797364496,0.062079770865236875,0.9263178706169128,0.0,0.0,8.775660680754367,0.008452208155701316,0.135,0.27660377178349493
/home/nszb/gym/mujoko/models/fanfan_symmetric_transition_5530.onnx,roll_-8_vx0.35,roll,0.35,-1,-8.0,0,7.879989505031146,3.5663392325609653,0.1,0.46,2.4310992072837916,0.2693455499173432,0.06206405452157566,0.93843674659729,0.0,0.0,8.488850173311867,0.008454701550968788,0.1425,0.2764159253608774
/home/nszb/gym/mujoko/models/fanfan_symmetric_transition_5530.onnx,roll_+8_vx0.35,roll,0.35,1,8.0,0,7.910175475677924,2.571693194740374,0.1,0.24,2.3822982025098693,0.2695325853884942,0.06147934188980393,0.9275962710380554,0.0,0.0,8.996381727402628,0.008338383926519215,0.1325,0.2762260104035187
/home/nszb/gym/mujoko/models/fanfan_symmetric_transition_5530.onnx,push_-1_vx0.35,push,0.35,-1,-0.0,0,3.8326197165802847,2.424403299921289,0.30000000000000027,0.2400000000000002,3.8326197165802847,0.2698656404649684,0.06128299860477638,0.926666796207428,0.0,0.0,10.03329316437219,0.008320274350267286,0.125,0.27716689766920616
/home/nszb/gym/mujoko/models/fanfan_symmetric_transition_5530.onnx,push_+1_vx0.35,push,0.35,1,0.0,0,2.4610382554852777,2.4610382554852777,0.06000000000000005,0.06000000000000005,2.4610382554852777,0.26867211616721454,0.061770834563842705,0.9482833743095398,0.0,0.0,8.684944432407521,0.008437393938413027,0.155,0.27716689766920616
